Any,data,hora,grupHora,tipusDia,grupDiaLab,via,pk,nomMunicipi,nomComarca,nomProvincia,zona,D_SUBZONA,D_CLIMATOLOGIA,D_BOIRA,D_VENT,D_LLUMINOSITAT,D_SUPERFICIE,D_CARACT_ENTORN,D_CIRCULACIO_MESURES_ESP,C_VELOCITAT_VIA,D_LIMIT_VELOCITAT,D_TIPUS_VIA,D_SUBTIPUS_TRAM,D_TRACAT_ALTIMETRIC,D_SENTITS_VIA,D_INTER_SECCIO,D_REGULACIO_PRIORITAT,D_TITULARITAT_VIA,D_CARRIL_ESPECIAL,D_FUNC_ESP_VIA,D_GRAVETAT
2019,22/03/2019,5.57,Nit,div,Feiners,AP-7,"243,5",Tarragona,Tarragonès,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, il·luminació artificial insuficient",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Rampa o pendent,Doble sentit,En secció,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2019,09/10/2019,3.4,Nit,dill-dij,Feiners,AP-7,"198,2",Vilafranca del Penedès,Alt Penedès,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, il·luminació artificial suficient",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Intersecció en T o Y,Rampa o pendent,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2019,04/06/2019,14.4,Tarda,dill-dij,Feiners,AP-7,"161,5","Papiol, el",Baix Llobregat,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,Vent moderat,"De dia, dia clar",Sec i net,A nivell,Obres,80.0,Senyal velocitat,Carretera convencional,Intersecció en T o Y,Pla,Doble sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2019,16/10/2019,14.52,Tarda,dill-dij,Feiners,AP-7,"177,2",Gelida,Alt Penedès,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Intersecció en T o Y,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2019,16/11/2019,9.01,Matí,dis,CapDeSetmana,AP-7,144,Santa Perpètua de Mogoda,Vallès Occidental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,100.0,Genérica via,Carretera convencional,Intersecció en T o Y,Sense especificar,Sense especificar,En secció,Senyal Stop o cedeix pas,Municipal,No n'hi ha,Sense funció especial,Accident mortal
2019,22/02/2019,16.04,Tarda,div,CapDeSetmana,AP-7,"281,5",Vandellòs i l'Hospitalet de l'Infant,Baix Camp,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Intersecció en T o Y,Pla,Doble sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2019,18/10/2019,1.44,Nit,div,Feiners,AP-7,330,Masdenverge,Montsià,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Giratòria,Rampa o pendent,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2019,11/09/2019,13.11,Matí,dill-dij,Feiners,AP-7,131,Granollers,Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,999.0,Genérica via,Carretera convencional,Intersecció en T o Y,Sense especificar,Doble sentit,En secció,Sols marques viàries (inclou pas vianants),Altres,No n'hi ha,Sense funció especial,Accident greu
2019,12/02/2019,12.37,Matí,dill-dij,Feiners,AP-7,157,Sant Cugat del Vallès,Vallès Occidental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Intersecció en T o Y,Rampa o pendent,Doble sentit,En secció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident greu
2019,01/06/2019,15.2,Tarda,dis,CapDeSetmana,AP-7,180,Subirats,Alt Penedès,Barcelona,Carretera,Carretera,Bon temps,Si,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Giratòria,Rampa o pendent,Doble sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2019,10/03/2019,10.39,Matí,dg,CapDeSetmana,AP-7,"95,8",Fogars de la Selva,Selva,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Intersecció en T o Y,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2019,23/08/2019,21.28,Tarda,div,CapDeSetmana,AP-7,"152,2",Cerdanyola del Vallès,Vallès Occidental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Enllaç d'entrada o eixida,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2019,10/10/2019,7.26,Matí,dill-dij,Feiners,AP-7,"336,7",Ulldecona,Montsià,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau",Alba o capvespre,Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2019,14/02/2019,7.18,Matí,dill-dij,Feiners,AP-7,294,"Ametlla de Mar, l'",Baix Ebre,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau",Alba o capvespre,Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Intersecció en T o Y,Pla,Doble sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2019,25/02/2019,19.12,Tarda,dill-dij,Feiners,AP-7,"233,8",Altafulla,Tarragonès,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau",Alba o capvespre,Sec i net,Mixt,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Rampa o pendent,Doble sentit,En secció,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2019,10/07/2019,17.42,Tarda,dill-dij,Feiners,AP-7,251,Constantí,Tarragonès,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Sols norma prioritat de pas,Altres,No n'hi ha,Sense funció especial,Accident mortal
2019,19/03/2019,8.02,Matí,dill-dij,Feiners,AP-7,153,Sant Cugat del Vallès,Vallès Occidental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident greu
2019,13/04/2019,4.19,Nit,dis,CapDeSetmana,AP-7,"240,5",Tarragona,Tarragonès,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, il·luminació artificial insuficient",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Intersecció en T o Y,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2019,24/06/2019,13.32,Matí,dill-dij,Feiners,AP-7,"123,2",Cardedeu,Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2019,30/06/2019,3.0,Nit,dg,CapDeSetmana,AP-7,"3,5","Jonquera, la",Alt Empordà,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,Terraplé,No n'hi ha,100.0,Senyal velocitat,Carretera convencional,Enllaç d'entrada o eixida,Rampa o pendent,Un sol sentit,Arribant o eixint intersecció fins 50m,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident greu
2019,27/07/2019,20.19,Tarda,dis,CapDeSetmana,AP-7,"104,6",Sant Celoni,Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Rampa o pendent,Doble sentit,En secció,Senyal Stop o cedeix pas,Autonòmica,No n'hi ha,Sense funció especial,Accident mortal
2019,21/07/2019,15.23,Tarda,dg,CapDeSetmana,AP-7,126,"Roca del Vallès, la",Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,100.0,Genérica via,Carretera convencional,Giratòria,Sense especificar,Un sol sentit,En secció,Senyal Stop o cedeix pas,Altres,No n'hi ha,Sense funció especial,Accident mortal
2019,03/06/2019,7.58,Matí,dill-dij,Feiners,AP-7,"146,1",Barberà del Vallès,Vallès Occidental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Desmunt,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2019,02/10/2019,3.35,Nit,dill-dij,Feiners,AP-7,"247,4",Tarragona,Tarragonès,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, il·luminació artificial suficient",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Enllaç d'entrada o eixida,Pla,Doble sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2019,22/10/2019,7.1,Matí,dill-dij,Feiners,AP-7,"195,5",Vilafranca del Penedès,Alt Penedès,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Sense especificar,Doble sentit,En secció,Sols marques viàries (inclou pas vianants),Altres,No n'hi ha,Sense funció especial,Accident greu
2019,22/10/2019,22.45,Nit,dill-dij,Feiners,AP-7,86,Maçanet de la Selva,Selva,Girona,Carretera,Carretera,Pluja dèbil,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,Desmunt,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2019,16/05/2019,13.59,Matí,dill-dij,Feiners,AP-7,269,Mont-roig del Camp,Baix Camp,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Desmunt,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2019,20/04/2019,21.19,Tarda,dis,CapDeSetmana,AP-7,"190,2",Avinyonet del Penedès,Alt Penedès,Barcelona,Carretera,Carretera,Pluja dèbil,No n'hi ha,Vent moderat,"De nit, il·luminació artificial insuficient",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Enllaç d'entrada o eixida,Pla,Un sol sentit,En secció,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2019,20/08/2019,4.25,Nit,dill-dij,Feiners,AP-7,"328,1",Amposta,Montsià,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Rampa o pendent,Doble sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2019,23/06/2019,19.04,Tarda,dg,CapDeSetmana,AP-7,"11,5",Capmany,Alt Empordà,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Rampa o pendent,Un sol sentit,En secció,Senyal Stop o cedeix pas,Altres,No n'hi ha,Sense funció especial,Accident mortal
2019,17/12/2019,18.27,Tarda,dill-dij,Feiners,AP-7,"260,4",Cambrils,Baix Camp,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,Mixt,Obres,100.0,Senyal velocitat,Carretera convencional,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident greu
2020,22/10/2020,12.31,Matí,dill-dij,Feiners,AP-7,"259,1",Vila-seca,Tarragonès,Tarragona,Carretera,Carretera,Pluja dèbil,No n'hi ha,"Calma, vent molt suau","De dia, dia fosc",Sec i net,Terraplé,No n'hi ha,100.0,Genérica via,Carretera convencional,Enllaç d'entrada o eixida,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2020,26/12/2020,13.02,Matí,dis,CapDeSetmana,AP-7,323,"Aldea, l'",Baix Ebre,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,999.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Sense especificar,Un sol sentit,En secció,Semàfor,Altres,No n'hi ha,Sense funció especial,Accident greu
2020,26/02/2020,11.38,Matí,dill-dij,Feiners,AP-7,"282,4",Vandellòs i l'Hospitalet de l'Infant,Baix Camp,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,999.0,Genérica via,Carretera convencional,Giratòria,Sense especificar,Un sol sentit,En secció,Sols norma prioritat de pas,Altres,No n'hi ha,Sense funció especial,Accident greu
2020,05/01/2020,9.39,Matí,dg,CapDeSetmana,AP-7,"216,9","Vendrell, el",Baix Penedès,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2020,09/08/2020,19.06,Tarda,dg,CapDeSetmana,AP-7,214,Banyeres del Penedès,Baix Penedès,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Pla,Doble sentit,En secció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident greu
2020,07/09/2020,6.34,Matí,dill-dij,Feiners,AP-7,"137,5",Parets del Vallès,Vallès Oriental,Barcelona,Carretera,Carretera,Pluja dèbil,No n'hi ha,"Calma, vent molt suau","De dia, dia fosc",Sec i net,Mixt,No n'hi ha,100.0,Senyal velocitat,Carretera convencional,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident greu
2020,26/09/2020,10.58,Matí,dis,CapDeSetmana,AP-7,"342,9",Ulldecona,Montsià,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,999.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Sense especificar,Doble sentit,En secció,Sols marques viàries (inclou pas vianants),Altres,No n'hi ha,Sense funció especial,Accident greu
2020,20/04/2020,10.13,Matí,dill-dij,Feiners,AP-7,"127,5","Roca del Vallès, la",Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,100.0,Genérica via,Carretera convencional,Intersecció en T o Y,Rampa o pendent,Doble sentit,En secció,Sols marques viàries (inclou pas vianants),Municipal,No n'hi ha,Sense funció especial,Accident mortal
2020,05/05/2020,6.01,Matí,dill-dij,Feiners,AP-7,"62,3",Salt,Gironès,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,Mixt,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident mortal
2020,08/09/2020,17.01,Tarda,dill-dij,Feiners,AP-7,288,Vandellòs i l'Hospitalet de l'Infant,Baix Camp,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident greu
2020,20/11/2020,13.34,Matí,div,Feiners,AP-7,159,Sant Cugat del Vallès,Vallès Occidental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Desmunt,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Rampa o pendent,Un sol sentit,En secció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident greu
2020,24/03/2020,21.16,Tarda,dill-dij,Feiners,AP-7,"291,5","Ametlla de Mar, l'",Baix Ebre,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2020,15/09/2020,18.42,Tarda,dill-dij,Feiners,AP-7,171,Martorell,Baix Llobregat,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Mixt,No n'hi ha,30.0,Senyal velocitat,Carretera convencional,Intersecció en T o Y,Pla,Un sol sentit,En secció,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2020,10/12/2020,17.56,Tarda,dill-dij,Feiners,AP-7,161,"Papiol, el",Baix Llobregat,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,999.0,Genérica via,Carretera convencional,Enllaç d'entrada o eixida,Sense especificar,Doble sentit,Arribant o eixint intersecció fins 50m,Sols norma prioritat de pas,Altres,No n'hi ha,Sense funció especial,Accident greu
2020,29/01/2020,8.17,Matí,dill-dij,Feiners,AP-7,"143,8",Santa Perpètua de Mogoda,Vallès Occidental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Terraplé,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2020,09/08/2020,7.44,Matí,dg,CapDeSetmana,AP-7,337,Ulldecona,Montsià,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,999.0,Genérica via,Carretera convencional,Intersecció en T o Y,Sense especificar,Doble sentit,En secció,Sols norma prioritat de pas,Altres,Carril bus,Sense funció especial,Accident greu
2020,04/01/2020,19.55,Tarda,dis,CapDeSetmana,AP-7,"292,1","Ametlla de Mar, l'",Baix Ebre,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,Vent moderat,"De nit, sense llum artificial",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
